-0.100000, 0.001027, 4
-0.099997, -0.050349, 4
-0.099932, -0.094622, 4
-0.099720, 0.032863, 4
-0.099620, 0.094392, 4
-0.099525, 0.047712, 4
-0.099339, -0.074990, 4
-0.099193, -0.063826, 4
-0.099054, 0.039510, 4
-0.099009, 0.029448, 4
-0.098889, 0.036536, 4
-0.098847, -0.091540, 4
-0.098802, 0.046787, 4
-0.098713, -0.007545, 4
-0.098435, -0.054214, 4
-0.098417, -0.099702, 4
-0.098136, -0.077997, 4
-0.097904, 0.080333, 4
-0.097781, -0.049229, 4
-0.097737, -0.091678, 4
-0.097649, -0.057503, 4
-0.097437, 0.024770, 4
-0.097356, 0.006499, 4
-0.097076, -0.016386, 4
-0.097064, -0.006517, 4
-0.097016, -0.036967, 4
-0.096900, -0.095532, 4
-0.096898, 0.045625, 4
-0.096569, -0.052159, 4
-0.096567, 0.045759, 4
-0.096492, 0.092188, 4
-0.096391, 0.017917, 4
-0.096357, 0.048898, 4
-0.096229, -0.030972, 4
-0.096219, 0.026243, 4
-0.096117, -0.098940, 4
-0.096060, 0.013801, 4
-0.095931, -0.023113, 4
-0.095864, 0.082931, 4
-0.095780, 0.059072, 4
-0.095720, -0.047332, 4
-0.095707, -0.069919, 4
-0.095563, 0.044826, 4
-0.095513, 0.000349, 4
-0.095513, 0.031218, 4
-0.095423, 0.039229, 4
-0.095267, 0.055537, 4
-0.095140, 0.064629, 4
-0.095021, -0.022794, 4
-0.094672, 0.021466, 4
-0.094640, -0.087888, 4
-0.094557, -0.031254, 4
-0.094469, -0.042862, 4
-0.094320, 0.098082, 4
-0.094215, -0.094978, 4
-0.094115, 0.072757, 4
-0.094030, -0.060803, 4
-0.093914, 0.033354, 4
-0.093902, -0.023673, 4
-0.093877, 0.046943, 4
-0.093872, 0.009137, 4
-0.093840, 0.081202, 4
-0.093828, 0.034377, 4
-0.093213, -0.005389, 4
-0.093141, 0.027917, 4
-0.093056, -0.058431, 4
-0.093052, 0.078153, 4
-0.093031, 0.040132, 4
-0.092984, 0.054822, 4
-0.092983, -0.045474, 4
-0.092916, -0.043199, 4
-0.092896, 0.078927, 4
-0.092879, -0.014699, 4
-0.092700, 0.058833, 4
-0.092630, 0.032688, 4
-0.092614, 0.079029, 4
-0.092376, -0.039898, 4
-0.092375, 0.039503, 4
-0.092267, 0.010305, 4
-0.092252, 0.099497, 4
-0.092166, 0.023489, 4
-0.092034, -0.098786, 4
-0.091871, 0.054859, 4
-0.091715, -0.096438, 4
-0.091703, 0.075653, 4
-0.091586, -0.001214, 4
-0.091537, -0.028312, 4
-0.091369, -0.019936, 4
-0.091361, -0.078371, 4
-0.091309, 0.071703, 4
-0.091290, -0.035548, 4
-0.090965, 0.023780, 4
-0.090909, -0.024248, 4
-0.090857, -0.055151, 4
-0.090848, -0.009316, 4
-0.090755, 0.035541, 4
-0.090575, -0.046606, 4
-0.090343, 0.019434, 4
-0.090292, -0.070775, 4
-0.090269, -0.016759, 4
-0.090018, -0.043377, 4
-0.089941, -0.051312, 4
-0.089864, 0.034391, 4
-0.089688, -0.020859, 4
-0.089614, 0.011202, 4
-0.089340, 0.028447, 4
-0.089201, 0.029141, 4
-0.089150, 0.088936, 4
-0.088980, 0.024320, 4
-0.088747, -0.074361, 4
-0.088724, -0.073106, 4
-0.088625, -0.063354, 4
-0.088586, 0.051538, 4
-0.088355, -0.006709, 4
-0.088285, -0.099420, 4
-0.088180, -0.019579, 4
-0.088167, 0.000191, 4
-0.088108, 0.049678, 4
-0.087890, -0.023046, 4
-0.087825, 0.034906, 4
-0.087816, 0.052695, 4
-0.087807, 0.057025, 4
-0.087790, -0.024410, 4
-0.087752, -0.051955, 4
-0.087748, 0.049894, 4
-0.087675, 0.077077, 4
-0.087502, 0.066749, 4
-0.087426, -0.086441, 4
-0.087404, -0.020644, 4
-0.087403, -0.059021, 4
-0.087276, -0.073652, 4
-0.087261, 0.014634, 4
-0.087105, 0.018330, 4
-0.086954, 0.051415, 4
-0.086763, 0.005248, 4
-0.086762, 0.098693, 4
-0.086666, -0.094261, 4
-0.086665, -0.070579, 4
-0.086624, 0.021355, 4
-0.086502, -0.049977, 4
-0.086434, 0.016129, 4
-0.086333, 0.053474, 4
-0.086189, -0.037551, 4
-0.085997, -0.011869, 4
-0.085858, -0.056081, 4
-0.085724, 0.020156, 4
-0.085707, -0.019799, 4
-0.085698, -0.099888, 4
-0.085622, 0.056503, 4
-0.085490, -0.047833, 4
-0.085451, 0.042879, 4
-0.085384, 0.021946, 4
-0.085367, -0.021073, 4
-0.085191, 0.034323, 4
-0.085173, 0.033069, 4
-0.085037, 0.089035, 4
-0.084800, 0.007316, 4
-0.084774, 0.092903, 4
-0.084726, 0.028091, 4
-0.084567, -0.009833, 4
-0.084537, -0.004181, 4
-0.084532, 0.046846, 4
-0.084512, 0.073258, 4
-0.084491, -0.096855, 4
-0.084422, 0.035659, 4
-0.084421, -0.025156, 4
-0.084360, 0.076845, 4
-0.084292, 0.012997, 4
-0.084283, -0.080690, 4
-0.084026, 0.043256, 4
-0.083994, 0.097582, 4
-0.083981, 0.010680, 4
-0.083818, -0.021591, 4
-0.083784, -0.078407, 4
-0.083731, -0.047583, 4
-0.083715, -0.061816, 4
-0.083642, 0.032379, 4
