-0.099983, -0.056605, 15
-0.099981, -0.002492, 15
-0.099822, -0.048772, 15
-0.099752, 0.050705, 15
-0.099716, 0.015479, 15
-0.099684, -0.000935, 15
-0.099536, -0.074401, 15
-0.099529, 0.016151, 15
-0.099517, 0.004814, 15
-0.099487, 0.079869, 15
-0.099404, -0.001074, 15
-0.099358, -0.017069, 15
-0.099223, 0.067080, 15
-0.099211, 0.014658, 15
-0.099207, 0.087931, 15
-0.099071, -0.087350, 15
-0.099064, -0.097778, 15
-0.099034, 0.007138, 15
-0.098950, -0.020043, 15
-0.098895, 0.040070, 15
-0.098800, -0.016093, 15
-0.098753, -0.030581, 15
-0.098736, 0.097668, 15
-0.098647, -0.019175, 15
-0.098410, -0.027099, 15
-0.098292, 0.050079, 15
-0.098278, 0.041295, 15
-0.098226, 0.012398, 15
-0.098195, 0.067734, 15
-0.098163, -0.050333, 15
-0.098144, -0.017737, 15
-0.098008, -0.046763, 15
-0.098001, 0.067595, 15
-0.097974, 0.096914, 15
-0.097949, -0.070866, 15
-0.097933, -0.026253, 15
-0.097932, -0.081475, 15
-0.097876, -0.060900, 15
-0.097817, 0.010970, 15
-0.097803, 0.039127, 15
-0.097758, 0.050448, 15
-0.097748, 0.019039, 15
-0.097724, -0.047811, 15
-0.097722, 0.008110, 15
-0.097677, -0.068639, 15
-0.097655, 0.099729, 15
-0.097632, -0.048066, 15
-0.097587, -0.069832, 15
-0.097581, -0.030345, 15
-0.097567, 0.015510, 15
-0.097487, -0.098918, 15
-0.097382, -0.008673, 15
-0.097354, 0.006582, 15
-0.097323, -0.021018, 15
-0.097265, 0.021488, 15
-0.097228, 0.087957, 15
-0.097161, 0.013679, 15
-0.097116, -0.004362, 15
-0.097112, 0.073635, 15
-0.096688, 0.080798, 15
-0.096678, -0.034037, 15
-0.096583, 0.076074, 15
-0.096541, -0.032804, 15
-0.096517, -0.024364, 15
-0.096496, 0.017418, 15
-0.096439, -0.095453, 15
-0.096334, 0.031574, 15
-0.096205, 0.021364, 15
-0.096148, -0.078046, 15
-0.096090, 0.014940, 15
-0.096031, -0.097666, 15
-0.096023, -0.035426, 15
-0.096019, -0.014904, 15
-0.095881, -0.028943, 15
-0.095728, 0.027051, 15
-0.095641, 0.020962, 15
-0.095599, 0.031850, 15
-0.095580, 0.068867, 15
-0.095423, 0.016943, 15
-0.095412, -0.086120, 15
-0.095359, -0.031353, 15
-0.095237, -0.049518, 15
-0.095228, -0.003476, 15
-0.095156, -0.054244, 15
-0.095123, -0.063862, 15
-0.095117, 0.066456, 15
-0.094934, -0.042765, 15
-0.094890, -0.082786, 15
-0.094497, -0.023734, 15
-0.094455, 0.051928, 15
-0.094432, -0.050986, 15
-0.094185, -0.014638, 15
-0.094183, 0.033930, 15
-0.094086, -0.075500, 15
-0.093956, -0.090873, 15
-0.093816, 0.054618, 15
-0.093717, -0.032907, 15
-0.093713, 0.023361, 15
-0.093708, 0.002533, 15
-0.093603, 0.007338, 15
-0.093559, -0.009067, 15
-0.093537, -0.038030, 15
-0.093462, 0.025119, 15
-0.093419, -0.004542, 15
-0.093399, -0.051159, 15
-0.093081, 0.051369, 15
-0.092979, -0.052712, 15
-0.092919, 0.075892, 15
-0.092840, -0.073925, 15
-0.092793, -0.022878, 15
-0.092709, -0.004196, 15
-0.092691, -0.039549, 15
-0.092673, 0.032151, 15
-0.092671, 0.020600, 15
-0.092554, 0.015765, 15
-0.092436, -0.055054, 15
-0.092433, 0.015691, 15
-0.092385, -0.028595, 15
-0.092361, 0.043760, 15
-0.092351, -0.071201, 15
-0.092306, -0.030660, 15
-0.092292, 0.055365, 15
-0.092236, 0.023061, 15
-0.092197, -0.089387, 15
-0.092105, -0.047264, 15
-0.092035, -0.013946, 15
-0.092027, -0.059873, 15
-0.092025, -0.041672, 15
-0.091985, -0.005926, 15
-0.091957, -0.081125, 15
-0.091914, -0.002287, 15
-0.091913, -0.033385, 15
-0.091846, -0.029365, 15
-0.091696, -0.051062, 15
-0.091655, 0.022129, 15
-0.091544, -0.011777, 15
-0.091420, 0.008450, 15
-0.091377, -0.094801, 15
-0.091365, -0.042344, 15
-0.091360, 0.005415, 15
-0.091324, -0.075458, 15
-0.091266, -0.060449, 15
-0.091256, -0.052347, 15
-0.091094, 0.054795, 15
-0.091053, -0.065922, 15
-0.091024, 0.024628, 15
-0.090803, 0.031451, 15
-0.090716, 0.029065, 15
-0.090675, -0.029066, 15
-0.090569, 0.063293, 15
-0.090553, -0.032084, 15
-0.090533, -0.003996, 15
-0.090499, 0.064743, 15
-0.090484, -0.006613, 15
